t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2023-11-15","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.8"
"2023-11-14","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.4"
"2023-11-14","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","60"
"2023-11-13","Ginger (Dry)","32","Kerala","538","Parakkodu","Kerala","599","Pathanamthitta","3.5"
"2023-11-13","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-11-13","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","3"
"2023-11-11","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.6"
"2023-11-10","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.4"
"2023-11-10","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","3"
"2023-11-09","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","3"
"2023-11-09","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-11-08","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-11-08","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","3"
"2023-11-07","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.3"
"2023-11-07","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-11-06","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","30"
"2023-11-06","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.7"
"2023-11-04","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-11-04","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.5"
"2023-11-03","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-11-03","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","30"
"2023-11-02","Ginger (Dry)","32","Kerala","538","Parakkodu","Kerala","599","Pathanamthitta","4"
"2023-11-02","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.6"
"2023-11-02","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","2"
"2023-11-01","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.6"
"2023-11-01","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","3"
"2023-10-31","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.4"
"2023-10-31","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","2"
"2023-10-30","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-10-30","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","3"
"2023-10-28","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.5"
"2023-10-27","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.3"
"2023-10-26","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-10-26","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-10-25","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-10-24","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-10-23","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","0.7"
"2023-10-23","Ginger (Dry)","32","Kerala","538","Parakkodu","Kerala","599","Pathanamthitta","4"
"2023-10-21","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-10-21","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","3"
"2023-10-20","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","3"
"2023-10-20","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1.5"
"2023-10-19","Ginger (Dry)","32","Kerala","538","Parakkodu","Kerala","599","Pathanamthitta","6"
"2023-10-19","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","3"
"2023-10-19","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-10-18","Ginger (Dry)","32","Kerala","3084","Perumbavoor","Kerala","595","Ernakulam","1"
"2023-10-18","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","6"
"2023-10-17","Ginger (Dry)","32","Kerala","2154","Pulpally","Kerala","590","Wayanad","2"
