t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal,yield_kg_per_ha
2025-08-22,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-22,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-08-21,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-20,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-20,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-08-19,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-18,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-16,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-15,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-08-14,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-13,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-13,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-08-12,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-12,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-08-11,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-11,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-08-09,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-08,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,3600.0,4000,3800,2988.49
2025-08-07,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-07,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-08-06,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-06,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-08-05,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-05,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-08-04,Rice,1122,Thodupuzha,32,Kerala,596,Idukki,IR-8,4400.0,4600,4600,2988.49
2025-08-04,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-08-04,Rice,1122,Thodupuzha,32,Kerala,596,Idukki,Mataa Parboiled,5400.0,5600,5600,2988.49
2025-08-04,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-08-03,Rice,1122,Thodupuzha,32,Kerala,596,Idukki,Mataa Parboiled,5500.0,5700,5700,2988.49
2025-08-03,Rice,1122,Thodupuzha,32,Kerala,596,Idukki,IR-8,4600.0,4800,4800,2988.49
2025-08-01,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-31,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5000,4800,2988.49
2025-07-31,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-30,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-07-29,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-07-29,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4750.0,4850,4800,2988.49
2025-07-28,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-07-27,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-26,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-07-26,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-25,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-07-25,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-24,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-24,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-07-23,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-22,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-22,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5000,4800,2988.49
2025-07-22,Rice,1122,Thodupuzha,32,Kerala,596,Idukki,Mataa Parboiled,5600.0,5800,5800,2988.49
2025-07-22,Rice,1122,Thodupuzha,32,Kerala,596,Idukki,IR-8,4400.0,4600,4600,2988.49
2025-07-19,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-07-17,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-07-17,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-16,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-07-16,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-15,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-15,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-07-14,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-07-14,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-12,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-11,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-07-11,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-10,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4800.0,5200,5000,2988.49
2025-07-10,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-09,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-08,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-07,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-07-05,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-07-04,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-04,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-07-03,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-02,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-07-02,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-07-01,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-07-01,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-28,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-27,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-26,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-26,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-25,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-24,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-24,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-23,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-21,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-20,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-18,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-18,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-17,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
2025-06-17,Rice,140,Kottayam,32,Kerala,597,Kottayam,Other,4600.0,5200,4900,2988.49
2025-06-16,Rice,142,Manjeri,32,Kerala,592,Malappuram,Other,4700.0,4800,4750,2988.49
